0.5,1.0
0.5802056404288801,0.9935251313189564
0.6583339969007362,0.9742682209735727
0.7323615860218843,0.9427280128266049
0.8003711321189895,0.8997213817017506
0.8606012236719072,0.8463621767547997
0.9114919329468282,0.7840323733655779
0.9517252173051911,0.7143462807015271
0.9802590558156861,0.6391087319582264
0.9963544370490269,0.5602683401276616
0.9995944990857848,0.47986702994529257
0.9898953260211338,0.39998715311197786
0.9675081213427075,0.3226975564787323
0.9330127018922194,0.2500000000000001
0.8873024809138272,0.18377731220231142
0.8315613291203978,0.12574462591444957
0.7672329130639006,0.0774049572281027
0.6959833049300376,0.04001027817058789
0.619657832143779,0.01452909128697405
0.540233284358363,0.0016213459328950353
0.4597667156416373,0.0016213459328949797
0.38034216785622127,0.014529091286973939
0.30401669506996254,0.04001027817058789
0.23276708693609965,0.07740495722810248
0.16843867087960251,0.12574462591444935
0.11269751908617293,0.18377731220231114
0.06698729810778081,0.24999999999999978
0.03249187865729264,0.32269755647873205
0.010104673978866163,0.39998715311197774
0.0004055009142152066,0.4798670299452924
0.003645562950972958,0.5602683401276611
0.01974094418431377,0.639108731958226
0.04827478269480878,0.7143462807015268
0.08850806705317171,0.7840323733655779
0.13939877632809267,0.8463621767547996
0.1996288678810102,0.8997213817017503
0.2676384139781154,0.9427280128266048
0.3416660030992635,0.9742682209735727
0.41979435957111966,0.9935251313189564
